ghi_kt_20min,ghi_clear_20min,ghi_20min
0.592284,646.57284,383.06
0.628505,657.726601,413.68
0.435797,668.528029,291.4
0.402908,678.971375,273.02
0.308285,689.051111,212.42
0.313143,698.761924,218.88
0.383689,708.098721,271.72
0.458508,717.056619,328.78
0.320472,725.630957,232.48
0.249013,733.817281,182.7
0.251243,741.611356,186.36
0.31809,749.009158,238.28
0.318288,756.006877,240.6
0.313333,762.600919,238.98
0.410323,768.7879,315.46
0.35039,774.564655,271.4
0.417252,779.928229,325.54
0.474633,784.875885,372.48
0.454572,789.4051,358.86
0.94898,793.513567,782.84
0.946705,797.199194,771.82
0.924257,800.460105,748.76
0.451727,803.294644,362.8
1.139074,805.701366,936.92
0.635292,807.679048,513.0
1.05,809.226682,869.98
0.663137,810.343478,537.32
0.354268,811.028864,287.32
0.482347,811.282486,391.32
1.074756,811.104206,927.5
1.193054,810.494105,1012.8
1.045221,809.452484,846.02
1.080483,807.979859,873.0
0.866266,806.076965,698.44
0.784212,803.744753,630.08
1.081182,800.984394,866.0
1.096759,797.797275,875.0
0.984552,794.184998,781.98
0.27511,790.149386,217.44
0.963276,785.692474,756.76
1.15933,780.816516,905.2
0.926651,775.52398,719.04
0.951935,769.817549,732.44
1.18398,763.700124,904.2
1.162982,757.174817,880.6
1.03608,750.244958,777.6
0.796004,742.914088,590.78
0.72189,735.185964,530.38
0.520038,727.064557,378.44
0.269105,718.554049,193.38
0.52865,709.658842,374.54
0.799774,700.383546,559.78
0.671064,690.73299,463.72
0.685317,680.712217,465.8
0.504478,670.326486,338.14
0.352767,659.581275,232.72
0.341518,648.482281,221.34
0.371013,637.035423,236.36
0.402026,625.246842,251.3
0.386984,613.122912,237.32
0.326575,600.670231,196.2
0.325448,587.895641,191.32
0.349731,574.806222,201.0
0.571818,561.409307,320.22
0.51472,547.712486,282.0
0.402876,533.723617,215.1
0.668859,519.450846,346.96
0.797379,504.902608,401.94
1.193588,490.087663,613.68
1.093605,475.015101,519.58
0.837759,459.694381,386.24
0.817954,444.135357,361.9
1.177234,428.348319,504.2
1.164568,412.344038,480.3
1.05017,396.133824,416.12
1.031806,379.729598,391.76
1.043666,363.18397,379.06
1.004794,346.584698,348.28
0.803927,329.667954,266.222
0.661341,312.612921,205.036
1.0979,295.436331,324.22
1.090135,278.156468,303.38
1.018976,260.793487,265.78
1.014061,243.369828,246.78
1.021579,225.910754,230.78
1.035577,208.445033,215.84
1.053116,191.005858,201.12
1.062555,173.63203,184.5
1.059146,156.369574,165.6
1.075305,139.273865,149.72
1.119008,122.412553,136.92
1.158521,105.8695,122.6
1.19405,89.750162,107.52
1.2,74.188856,93.04
1.2,59.358343,80.39
1.2,45.481789,66.698
1.2,32.845628,52.18
1.2,21.807495,39.316
1.2,12.78227,27.224
1.2,6.167243,16.488
0.630814,84.732607,53.422
0.616662,100.654907,62.064
0.619105,117.036937,72.454
0.622399,133.765471,83.262
0.618611,150.750816,93.24
0.621742,167.92092,104.42
0.624749,185.217063,115.74
0.647638,202.590652,131.24
0.671944,220.0009,147.86
0.678036,237.413059,160.98
0.672417,254.797132,171.32
0.682336,272.126879,185.7
0.704381,289.379069,203.88
0.715593,306.532909,219.36
0.715613,323.569588,231.54
0.710674,340.47194,241.98
0.721289,357.224158,257.62
0.7254,373.811591,271.14
0.723201,390.220557,282.24
0.724878,406.438215,294.6
0.739391,422.452447,312.34
0.731953,438.251769,320.8
0.727086,453.825258,330.0
0.750623,469.162487,352.18
0.760571,484.253483,368.32
0.751789,499.088677,375.22
0.762741,513.658879,391.8
0.7787,527.955239,411.14
0.781144,541.969235,423.36
0.781851,555.692647,434.48
0.782918,569.117541,445.56
0.779697,582.236259,453.98
0.78532,595.041402,467.3
0.782866,607.52583,475.62
0.78914,619.682639,489.02
0.793221,631.505174,500.92
0.788321,642.987008,506.88
0.784887,654.121944,513.42
0.787541,664.904012,523.62
0.788925,675.327464,532.78
0.78705,685.386773,539.44
0.802599,695.076629,557.88
0.798086,704.391944,562.16
0.806082,713.32784,575.02
0.822212,721.87966,593.54
0.807052,730.042957,589.18
0.808956,737.813504,596.86
0.812966,745.187284,605.82
0.81821,752.160495,615.42
0.813753,758.729552,617.42
0.822984,764.891081,629.5
0.836054,770.641927,644.3
0.840308,775.979145,652.06
0.837724,780.90001,654.18
0.847458,785.402009,665.6
0.850501,789.482847,671.46
0.863627,793.140445,684.98
0.868362,796.372941,691.54
0.866791,799.178689,692.72
0.859054,801.55626,688.58
0.867051,803.504444,696.68
0.863528,805.022247,695.16
0.866732,806.108893,698.68
0.862756,806.763826,696.04
0.864054,806.986706,697.28
0.860783,806.777411,694.46
0.851369,806.13604,686.32
0.852928,805.062907,686.66
0.848302,803.558545,681.66
0.849201,801.623707,680.74
0.835644,799.259361,667.9
0.829614,796.466695,660.76
0.824934,793.247114,654.38
0.824373,789.602239,650.92
0.817425,785.53391,642.12
0.814673,781.044181,636.3
0.81012,776.135326,628.76
0.807006,770.809832,622.04
0.812273,765.070403,621.44
0.815193,758.919959,618.66
0.825761,752.361634,621.26
0.853716,745.398778,636.36
0.855393,738.034956,631.3
0.854192,730.273945,623.8
0.851582,722.119741,614.96
0.821468,713.576549,586.24
0.713899,704.648795,503.08
0.744482,695.341114,517.6
0.739828,685.658362,507.24
0.755644,675.605609,510.58
0.757684,665.188142,504.0
0.745294,654.411469,487.74
0.740453,643.281316,476.34
0.712006,631.803636,449.88
0.688148,619.984605,426.68
0.634982,607.830631,386.02
0.621819,595.348352,370.2
0.606492,582.544651,353.36
0.645794,569.426652,367.56
0.732801,556.001736,407.42
0.762521,542.277544,413.5
0.744702,528.261992,393.42
0.672363,513.963287,345.72
0.59901,499.389934,299.18
0.628448,484.550767,304.42
0.739035,469.454961,346.78
0.762817,454.112074,346.46
0.77273,438.532064,338.86
0.740133,422.725347,312.92
0.746329,406.702833,303.56
0.709426,390.475997,277.06
0.669501,374.056949,250.46
0.616716,357.498094,220.54
0.646217,340.886564,220.24
0.641275,323.961838,207.76
0.601263,306.901789,184.56
0.622849,289.723593,180.42
0.658186,272.446082,179.24
0.679664,255.090073,173.4
0.642318,237.678832,152.72
0.618736,220.238645,136.26
0.609559,202.799572,123.68
0.57115,185.396444,105.9
0.571142,168.070162,95.98
0.602239,150.869473,90.78
0.634167,133.853309,84.894
0.611347,117.094012,71.626
0.593741,100.681685,59.788
0.602295,84.730129,50.99
0.64822,69.384814,44.916
0.727269,54.833266,39.768
0.831253,41.317633,34.224
1.14147,29.146986,28.248
1.2,18.700991,21.93
1.2,10.402212,15.626
1.2,4.609262,9.328
0.93724,97.791231,91.5
1.046443,114.091806,119.82
1.127942,130.754783,147.56
1.138419,147.686754,168.1
1.109089,164.812882,182.8
1.092992,182.072337,199.0
1.080192,199.414921,215.44
1.080085,216.798607,234.14
1.064173,234.187687,249.18
1.049975,251.551409,264.08
0.963208,268.862938,258.72
0.897857,286.098566,257.22
1.026603,303.237118,311.28
1.027879,320.259471,329.2
1.022974,337.148208,344.9
0.970813,353.887314,343.42
0.754869,370.461966,279.74
0.864953,386.85834,334.56
0.886434,403.063477,357.44
0.937745,419.06516,392.96
0.92678,434.85182,403.06
0.948919,450.412465,427.44
0.943157,465.736609,439.22
0.943475,480.814229,453.64
0.930867,495.635712,461.38
0.927402,510.191833,473.14
0.932168,524.473714,488.94
0.940584,538.472807,506.44
0.937461,552.18087,517.64
0.94253,565.589951,533.1
0.904878,578.69238,523.64
0.863776,591.480744,510.86
0.819578,603.947895,494.94
0.811572,616.086923,500.04
0.81311,627.891166,510.54
0.800069,639.354195,511.6
0.838017,650.46981,545.14
0.853005,661.232043,564.02
0.852377,671.635143,572.5
0.858525,681.673589,585.24
0.868576,691.342072,600.48
0.873507,700.635507,612.02
0.881603,709.549023,625.54
0.878264,718.077967,630.66
0.882157,726.2179,640.64
0.902824,733.9646,662.66
0.905353,741.314059,671.16
0.907477,748.262485,679.02
0.910368,754.806299,687.16
0.920119,760.942139,700.16
0.92413,766.666858,708.5
0.912103,771.977523,704.12
0.909955,776.871419,706.92
0.920746,781.346046,719.42
0.910819,785.39912,715.36
0.914393,789.028575,721.48
0.916241,792.23256,725.88
0.926229,795.009443,736.36
0.927187,797.357809,739.3
0.92704,799.276462,740.96
0.926014,800.764421,741.52
0.924025,801.820927,740.9
0.912834,802.445436,732.5
0.935914,802.637624,751.2
0.931932,802.397386,747.78
0.942796,801.724835,755.86
0.935454,800.620302,748.94
0.830756,799.084337,663.86
0.937618,797.117709,747.38
0.93458,794.721404,742.76
0.927347,791.896626,734.34
0.885844,788.644799,698.64
0.932177,784.967562,731.72
0.952117,780.866772,743.46
0.928183,776.344505,720.64
0.965137,771.40305,744.56
0.858318,766.044917,657.42
0.745273,760.272829,566.68
0.935959,754.089725,705.8
0.835716,747.498762,624.54
0.997898,740.50331,738.98
0.830578,733.106956,608.98
0.885009,725.3135,641.8
0.904001,717.12696,648.42
0.824108,708.551566,583.9
0.830149,699.591767,580.98
0.908658,690.252225,626.88
0.932918,680.537821,634.8
0.807984,670.453652,541.66
0.799666,660.005036,528.16
0.537914,649.197507,349.38
0.491145,638.036824,313.04
1.138981,626.528973,717.02
0.946035,614.680164,581.98
0.874912,602.496842,526.4
0.965581,589.985683,570.2
1.019262,577.153615,588.06
0.934084,564.007804,526.52
1.07028,550.55568,589.3
0.830184,536.804939,445.98
0.70573,522.763555,368.62
0.725069,508.439796,369.06
0.861401,493.84224,424.88
1.073659,478.9798,514.08
0.941825,463.861737,437.32
0.636301,448.49771,285.56
0.732595,432.897788,316.9
0.959501,417.072516,399.8
1.116828,401.032953,447.96
0.903015,384.790744,347.72
0.649632,368.358196,239.44
0.643748,351.787503,226.5
0.604285,335.165147,202.42
0.688519,318.234074,219.16
0.713081,301.170783,214.56
0.831866,283.992929,236.18
0.919886,266.719922,245.0
1.156783,249.373291,294.08
1.2,231.977185,306.68
1.121272,214.558992,240.42
1.2,197.150164,283.08
1.152931,179.787304,220.7
0.6606,162.513595,107.76
0.491499,145.380743,71.64
0.404728,128.451563,52.058
0.364079,111.803538,40.742
0.346372,95.533614,33.1
0.358271,79.76475,28.54
0.399086,64.654637,25.742
0.485184,50.406875,24.338
0.732679,37.283925,23.462
1.2,25.618067,22.828
1.2,15.808608,29.598
1.2,8.275549,25.38
0.342241,94.926235,32.482
0.360547,111.140645,40.146
0.433956,127.734203,55.518
0.475439,144.609578,68.798
0.455093,161.688994,73.538
0.463256,178.909399,82.946
0.53909,196.218906,105.9
0.612497,213.574188,130.9
0.693415,230.938528,160.32
0.688595,248.280386,170.68
0.520428,265.572303,138.1
0.462533,282.790074,130.72
0.396814,299.912125,118.92
0.360202,316.919012,114.14
0.351401,333.793053,117.28
0.327512,350.518019,114.74
0.269376,367.078909,98.8
0.222192,383.461751,85.16
0.197265,399.653463,78.816
0.188199,415.641726,78.218
0.182221,431.414886,78.606
0.178046,446.961878,79.576
0.174151,462.272154,80.5
0.175125,477.335641,83.6
0.186124,492.142683,91.62
0.208755,506.684017,105.8
0.228988,520.950734,119.32
0.265702,534.93426,142.18
0.300296,548.626333,164.78
0.328114,562.018983,184.44
0.356104,575.104523,204.82
0.378407,587.875532,222.48
0.395734,600.324849,237.58
0.410454,612.445558,251.4
0.429363,624.230994,268.04
0.45864,635.674721,291.58
0.492328,646.77054,318.4
0.475149,657.512481,312.38
0.396926,667.894795,265.02
0.330914,677.911962,224.3
0.301293,687.558676,207.14
0.280977,696.829857,195.78
0.265755,705.720637,187.54
0.26215,714.226371,187.24
0.289854,722.342625,209.4
0.333957,730.065185,243.84
0.374295,737.390051,276.02
0.458995,744.313437,341.74
0.492873,750.831777,370.02
0.396077,756.941715,299.78
0.371283,762.640117,283.16
0.40918,767.924058,314.24
0.446277,772.790837,344.9
0.591207,777.237963,459.54
0.556392,781.263165,434.68
0.576114,784.864389,452.2
0.955665,788.039797,758.76
0.778096,790.787771,615.34
0.78424,793.106909,621.98
0.739314,794.996027,587.82
1.163215,796.454161,998.8
0.705242,797.480564,562.4
0.561429,798.074709,448.06
0.540343,798.236286,431.32
1.106566,797.965206,908.32
0.983114,797.261598,804.84
0.595677,796.125809,474.28
0.504784,794.558405,401.08
0.49902,792.560172,395.5
0.514264,790.132114,406.34
0.472223,787.275451,371.78
0.460484,783.991625,361.02
0.452194,780.282294,352.84
0.483194,776.149333,375.0
0.569625,771.594836,439.5
0.780529,766.621112,598.66
0.487714,761.230691,371.28
0.479339,755.426314,362.12
0.378155,749.210943,283.36
0.316081,742.587753,234.74
0.286977,735.560138,211.1
0.283638,728.131704,206.52
0.301786,720.306276,217.36
0.31993,712.087893,227.82
0.305953,703.480811,215.24
0.314424,694.489503,218.34
0.360346,685.118654,246.84
0.461697,675.373175,311.64
0.571809,665.258187,380.28
0.638623,654.779037,418.2
0.770358,643.941291,496.28
0.51459,632.75074,325.74
0.401738,621.213399,249.64
0.344507,609.335516,209.96
0.313624,597.123573,187.3
0.279555,584.584286,163.46
0.249557,571.724623,142.7
0.235815,558.5518,131.72
0.238991,545.073295,130.26
0.247826,531.296858,131.66
0.2506,517.230522,129.62
0.249978,502.882622,125.7
0.262125,488.261809,127.98
0.250035,473.377076,118.38
0.24206,458.237776,110.92
0.249996,442.853671,110.7
0.249013,427.234947,106.4
0.241898,411.392283,99.52
0.239751,395.336893,94.78
0.245464,379.080599,93.04
0.256119,362.63592,92.86
0.264076,346.054827,91.38
0.267148,329.42313,88.0
0.266339,312.487402,83.24
0.24723,295.422712,73.074
0.226009,278.247222,62.9
0.229527,260.980958,59.878
0.256632,243.646215,62.478
0.30159,226.268084,68.164
0.369695,208.875144,77.092
0.451342,191.500346,86.34
0.652596,174.182213,112.9
1.101072,156.966404,175.22
1.2,139.90785,199.62
1.2,123.073609,184.4
1.2,106.546789,151.64
1.2,90.431846,117.36
1.2,74.861782,92.18
1.2,60.007656,75.73
1.2,46.090491,60.324
1.2,33.394268,46.712
1.2,22.274431,34.858
1.2,13.145707,25.062
1.2,6.411273,15.68
1.041687,92.060972,95.86
1.032125,108.184295,111.6
0.999367,124.704406,124.58
0.978136,141.519837,138.38
0.96776,158.549707,153.44
0.97523,175.728626,171.42
0.980616,193.002927,189.24
0.990743,210.327916,208.38
0.974986,227.665821,221.92
0.945895,244.984274,231.74
0.944448,262.255164,247.7
0.92582,279.453768,258.68
0.916435,296.558096,271.8
0.918081,313.548366,287.86
0.917702,330.406626,303.18
0.914492,347.116421,317.44
0.901301,363.662566,327.76
0.878937,380.030937,333.98
0.861738,396.208324,341.42
0.845345,412.182304,348.42
0.848341,427.941132,363.02
0.835251,443.473669,370.4
0.820736,458.769304,376.5
0.833288,473.817912,394.86
0.854337,488.609791,417.46
0.865611,503.135642,435.52
0.859832,517.386523,444.88
0.867391,531.353834,460.9
0.867636,545.029291,472.86
0.900061,558.404905,502.6
0.908136,571.472975,519.04
0.907842,584.226066,530.34
0.895492,596.657009,534.3
0.870075,608.758882,529.64
0.888907,620.525012,551.62
0.90095,631.948961,569.36
0.896216,643.024528,576.28
0.890216,653.745742,581.98
0.890069,664.106855,591.1
0.901807,674.102349,607.92
0.917761,683.726921,627.5
0.918973,692.975495,636.82
0.918303,701.843209,644.5
0.920156,710.325422,653.62
0.924091,718.417707,663.88
0.91964,726.115858,667.76
0.915309,733.415881,671.3
0.90939,740.314002,673.24
0.922747,746.80666,689.12
0.917824,752.890512,691.02
0.923216,758.562432,700.32
0.929272,763.819507,709.8
0.928866,768.659046,713.98
0.928859,773.07857,718.08
0.932853,777.07582,724.9
0.946904,780.648755,739.2
0.94749,783.795549,742.64
0.946378,786.514597,744.34
0.935925,788.804511,738.26
0.939894,790.664121,743.14
0.937567,792.092477,742.64
0.942946,793.088847,747.84
0.955077,793.652717,758.0
0.956129,793.783795,758.96
0.951401,793.482005,754.92
0.954201,792.747493,756.44
0.953864,791.580622,755.06
0.954781,789.981975,754.26
0.9529,787.952353,750.84
0.952549,785.492778,748.22
0.952025,782.604489,745.06
0.95156,779.288944,741.54
0.950321,775.547818,737.02
0.950371,771.383006,733.1
0.950891,766.796621,729.14
0.948868,761.79099,722.84
0.948586,756.368662,717.48
0.947673,750.5324,711.26
0.947621,744.285184,705.3
0.946187,737.630211,697.94
0.946384,730.570896,691.4
0.94569,723.110868,683.84
0.944504,715.253972,675.56
0.944348,707.004272,667.66
0.940197,698.366047,656.6
0.938659,689.343794,647.06
0.940083,679.942225,639.2
0.941078,670.166277,630.68
0.939391,660.021098,620.02
0.936273,649.512064,608.12
0.936047,638.64477,597.8
0.937096,627.42504,587.96
0.935828,615.858923,576.34
0.938849,603.952701,567.02
0.94182,591.712894,557.28
0.90326,579.146259,523.2
0.882061,566.259808,499.34
0.944923,553.060801,522.6
0.941475,539.556771,507.98
0.938488,525.755521,493.42
0.940463,511.665147,481.2
0.943199,497.294051,469.04
0.915769,482.650957,442.16
0.7984,467.744945,373.2
0.925972,452.585461,418.96
0.918783,437.182374,401.76
0.719051,421.545993,303.52
0.593006,405.687136,240.8
0.45333,389.617179,176.66
0.49662,373.348131,186.0
0.346445,356.892732,123.64
0.356387,340.302725,121.26
0.374625,323.663229,121.22
0.410293,306.724596,125.78
0.512824,289.660416,148.22
1.161393,272.489388,329.34
0.867585,255.232199,221.82
0.841533,237.911958,200.22
1.092447,220.554776,248.76
1.2,203.190505,272.54
1.2,185.853722,257.24
1.2,168.585026,232.84
1.2,151.432767,202.66
1.2,134.455392,169.7
1.19713,117.724596,142.12
1.186329,101.329648,120.2
1.2,85.383238,104.18
1.2,70.029378,90.46
1.2,55.453709,77.282
1.2,41.89603,61.872
1.2,29.662824,46.536
1.2,19.131742,34.154
1.2,10.726281,22.35
1.2,4.813841,10.428
1.2,89.196588,112.38
1.193488,105.22367,126.18
1.018502,121.666134,123.042
0.483858,138.41814,67.622
1.116652,155.395531,173.52
1.09946,172.530449,189.66
1.078959,189.767353,204.72
1.06307,207.060116,220.1
1.050045,224.369853,235.58
1.037799,241.663332,250.78
1.028415,258.911759,266.26
1.022738,276.08987,282.36
1.017096,293.175239,298.18
1.012696,310.147737,314.08
1.008671,326.989124,329.82
1.00622,343.682715,345.82
1.004573,360.213133,361.86
1.004868,376.566095,378.4
1.007606,392.728262,395.72
1.0103,408.687099,412.9
1.012924,424.430769,429.92
1.015118,439.948058,446.6
0.97338,455.228289,442.98
0.955001,470.261282,449.18
1.006395,485.037289,488.14
1.004898,499.546973,502.0
1.008706,513.781359,518.24
0.976889,527.73182,515.46
0.989423,541.390049,535.7
0.902071,554.748038,500.22
0.989984,567.798072,562.1
0.981245,580.532702,569.64
0.976496,592.94475,579.0
0.967737,605.027286,585.52
0.969558,616.773632,598.0
0.969022,628.177346,608.72
0.933046,639.232225,596.46
0.970399,649.932297,630.7
0.976528,660.271817,644.78
0.982118,670.245265,658.26
0.961289,679.847345,653.5
0.967724,689.072983,666.8
0.978056,697.917322,682.6
0.975261,706.375727,688.9
0.973737,714.443778,695.68
0.975711,722.117275,704.58
0.937172,729.392234,683.54
0.982414,736.264886,723.32
0.988486,742.731683,734.18
0.917702,748.78929,687.2
0.975102,754.43459,735.64
0.945124,759.664683,718.0
0.789344,764.476888,603.42
0.933513,768.868737,717.8
0.968254,772.837984,748.3
0.962799,776.382599,747.5
0.961719,779.500771,749.66
0.959996,782.190906,750.9
0.95751,784.451631,751.12
0.957316,786.281788,752.72
0.957825,787.680443,754.46
0.95726,788.646878,754.94
0.957043,789.180594,755.28
0.957149,789.281313,755.46
0.956386,788.948976,754.54
0.956021,788.183744,753.52
0.956841,786.985996,753.02
0.957323,785.356331,751.84
0.958821,783.295568,751.04
0.961419,780.804745,750.68
0.959755,777.885118,746.58
0.964915,774.538163,747.36
0.971945,770.765573,749.14
0.97839,766.569262,750.0
0.990202,761.95136,754.48
1.001098,756.914215,757.74
0.961484,751.460394,722.5
1.021365,745.59268,761.52
0.889542,739.314074,657.74
0.8728,732.627793,639.54
0.920326,725.537273,667.68
